"SampleName";"Locus";"Coverage"
"S46";"D8S1179";1306
"S46";"D9S1122";1610
"S46";"FGA";1168
"S46";"PENTA D";448
"S46";"PENTA E";213
"S46";"TH01";3367
"S46";"TPOX";1046
"S46";"VWA";341
"S47";"CSF1PO";572
"S47";"D10S1248";947
"S47";"D12S391";770
"S47";"D13S317";1030
"S47";"D16S539";1319
"S47";"D17S1301";804
"S47";"D18S51";1064
"S47";"D19S433";980
"S47";"D1S1656";369
"S47";"D20S482";3890
"S47";"D21S11";844
"S47";"D22S1045";1990
"S47";"D2S1338";829
"S47";"D2S441";1445
"S47";"D3S1358";1976
"S47";"D4S2408";1697
"S47";"D5S818";497
"S47";"D6S1043";2385
"S47";"D7S820";835
"S47";"D8S1179";1721
"S47";"D9S1122";2251
"S47";"FGA";1550
"S47";"PENTA D";585
"S47";"PENTA E";267
"S47";"TH01";4326
"S47";"TPOX";1647
"S47";"VWA";425
"S48";"CSF1PO";854
"S48";"D10S1248";1422
"S48";"D12S391";581
"S48";"D13S317";1137
"S48";"D16S539";1491
"S48";"D17S1301";962
"S48";"D18S51";1767
"S48";"D19S433";1439
"S48";"D1S1656";151
"S48";"D20S482";4550
"S48";"D21S11";868
"S48";"D22S1045";908
"S48";"D2S1338";2183
"S48";"D2S441";2350
"S48";"D3S1358";2359
"S48";"D4S2408";2870
"S48";"D5S818";477
"S48";"D6S1043";2159
"S48";"D7S820";590
"S48";"D8S1179";2713
"S48";"D9S1122";3468
"S48";"FGA";1508
"S48";"PENTA D";153
"S48";"PENTA E";34
"S48";"TH01";10077
"S48";"TPOX";2642
"S48";"VWA";647
"S49";"CSF1PO";541
"S49";"D10S1248";969
"S49";"D12S391";718
"S49";"D13S317";853
"S49";"D16S539";1435
"S49";"D17S1301";869
"S49";"D18S51";909
"S49";"D19S433";1017
"S49";"D1S1656";347
"S49";"D20S482";2993
"S49";"D21S11";1087
"S49";"D22S1045";951
"S49";"D2S1338";928
"S49";"D2S441";1758
"S49";"D3S1358";2582
"S49";"D4S2408";1697
"S49";"D5S818";478
"S49";"D6S1043";2150
"S49";"D7S820";793
"S49";"D8S1179";1397
"S49";"D9S1122";2462
"S49";"FGA";1024
"S49";"PENTA D";518
"S49";"PENTA E";373
"S49";"TH01";3194
"S49";"TPOX";1431
"S49";"VWA";464
"S5";"CSF1PO";473
"S5";"D10S1248";1270
"S5";"D12S391";1016
"S5";"D13S317";1003
"S5";"D16S539";1369
"S5";"D17S1301";963
"S5";"D18S51";1295
"S5";"D19S433";919
"S5";"D1S1656";261
"S5";"D20S482";3175
"S5";"D21S11";989
"S5";"D22S1045";1083
"S5";"D2S1338";1116
"S5";"D2S441";2064
"S5";"D3S1358";1987
"S5";"D4S2408";1042
"S5";"D5S818";332
"S5";"D6S1043";1491
"S5";"D7S820";772
"S5";"D8S1179";1744
"S5";"D9S1122";1779
"S5";"FGA";1769
"S5";"PENTA D";360
"S5";"PENTA E";102
"S5";"TH01";3846
"S5";"TPOX";737
"S5";"VWA";559
"S50";"CSF1PO";748
"S50";"D10S1248";975
"S50";"D12S391";1298
"S50";"D13S317";1431
"S50";"D16S539";1779
"S50";"D17S1301";1043
"S50";"D18S51";1196
"S50";"D19S433";1235
"S50";"D1S1656";531
"S50";"D20S482";4396
"S50";"D21S11";1568
"S50";"D22S1045";739
"S50";"D2S1338";1256
"S50";"D2S441";1983
"S50";"D3S1358";3840
"S50";"D4S2408";1757
"S50";"D5S818";741
"S50";"D6S1043";2801
"S50";"D7S820";1084
"S50";"D8S1179";2185
"S50";"D9S1122";3899
"S50";"FGA";1765
"S50";"PENTA D";1153
"S50";"PENTA E";639
"S50";"TH01";5474
"S50";"TPOX";1800
"S50";"VWA";668
"S51";"CSF1PO";455
"S51";"D10S1248";731
"S51";"D12S391";683
"S51";"D13S317";782
"S51";"D16S539";1178
"S51";"D17S1301";861
"S51";"D18S51";962
"S51";"D19S433";1311
"S51";"D1S1656";349
"S51";"D20S482";3414
"S51";"D21S11";1207
"S51";"D22S1045";941
"S51";"D2S1338";864
"S51";"D2S441";1386
"S51";"D3S1358";3088
"S51";"D4S2408";1202
"S51";"D5S818";483
"S51";"D6S1043";1995
"S51";"D7S820";850
"S51";"D8S1179";1852
"S51";"D9S1122";2343
"S51";"FGA";1330
"S51";"PENTA D";691
"S51";"PENTA E";651
"S51";"TH01";4502
"S51";"TPOX";1792
"S51";"VWA";465
"S52";"CSF1PO";877
"S52";"D10S1248";1161
"S52";"D12S391";845
"S52";"D13S317";1293
"S52";"D16S539";1438
"S52";"D17S1301";1272
"S52";"D18S51";1459
"S52";"D19S433";1307
"S52";"D1S1656";389
"S52";"D20S482";4527
"S52";"D21S11";1077
"S52";"D22S1045";1360
"S52";"D2S1338";991
"S52";"D2S441";2605
"S52";"D3S1358";3052
"S52";"D4S2408";1675
"S52";"D5S818";676
"S52";"D6S1043";2733
"S52";"D7S820";931
"S52";"D8S1179";3015
"S52";"D9S1122";3511
"S52";"FGA";2028
"S52";"PENTA D";632
"S52";"PENTA E";347
"S52";"TH01";7112
"S52";"TPOX";1880
"S52";"VWA";586
"S53";"CSF1PO";573
"S53";"D10S1248";850
"S53";"D12S391";700
"S53";"D13S317";1206
"S53";"D16S539";1432
"S53";"D17S1301";1239
"S53";"D18S51";1138
"S53";"D19S433";1185
"S53";"D1S1656";432
"S53";"D20S482";3165
"S53";"D21S11";1057
"S53";"D22S1045";1824
"S53";"D2S1338";1079
"S53";"D2S441";1675
"S53";"D3S1358";2750
"S53";"D4S2408";1204
"S53";"D5S818";706
"S53";"D6S1043";1812
"S53";"D7S820";837
"S53";"D8S1179";1844
"S53";"D9S1122";2999
"S53";"FGA";1598
"S53";"PENTA D";570
"S53";"PENTA E";253
"S53";"TH01";3939
"S53";"TPOX";1718
"S53";"VWA";455
"S54";"CSF1PO";651
"S54";"D10S1248";842
"S54";"D12S391";832
"S54";"D13S317";1134
"S54";"D16S539";1836
"S54";"D17S1301";1112
"S54";"D18S51";1237
"S54";"D19S433";991
"S54";"D1S1656";468
"S54";"D20S482";2998
"S54";"D21S11";1147
"S54";"D22S1045";811
"S54";"D2S1338";1182
"S54";"D2S441";1565
"S54";"D3S1358";2754
"S54";"D4S2408";1360
"S54";"D5S818";554
"S54";"D6S1043";2273
"S54";"D7S820";670
"S54";"D8S1179";1500
"S54";"D9S1122";2598
"S54";"FGA";1469
"S54";"PENTA D";809
"S54";"PENTA E";347
"S54";"TH01";3259
"S54";"TPOX";1672
"S54";"VWA";520
"S55";"CSF1PO";603
"S55";"D10S1248";1139
"S55";"D12S391";930
"S55";"D13S317";1167
"S55";"D16S539";1729
"S55";"D17S1301";817
"S55";"D18S51";1017
"S55";"D19S433";1245
"S55";"D1S1656";350
"S55";"D20S482";3925
"S55";"D21S11";980
"S55";"D22S1045";1079
"S55";"D2S1338";1130
"S55";"D2S441";1649
"S55";"D3S1358";2661
"S55";"D4S2408";1274
"S55";"D5S818";603
"S55";"D6S1043";2627
"S55";"D7S820";772
"S55";"D8S1179";1794
"S55";"D9S1122";2696
"S55";"FGA";1752
"S55";"PENTA D";713
"S55";"PENTA E";509
"S55";"TH01";3724
"S55";"TPOX";1729
"S55";"VWA";567
"S56";"CSF1PO";648
"S56";"D10S1248";968
"S56";"D12S391";463
"S56";"D13S317";894
"S56";"D16S539";1261
"S56";"D17S1301";968
"S56";"D18S51";1122
"S56";"D19S433";877
"S56";"D1S1656";174
"S56";"D20S482";3673
"S56";"D21S11";563
"S56";"D22S1045";544
"S56";"D2S1338";1441
"S56";"D2S441";1961
"S56";"D3S1358";2886
"S56";"D4S2408";1727
"S56";"D5S818";341
"S56";"D6S1043";1927
"S56";"D7S820";417
"S56";"D8S1179";2770
"S56";"D9S1122";3282
"S56";"FGA";1238
"S56";"PENTA D";85
"S56";"PENTA E";55
"S56";"TH01";6163
"S56";"TPOX";2498
"S56";"VWA";652
"S57";"CSF1PO";591
"S57";"D10S1248";1132
"S57";"D12S391";837
"S57";"D13S317";1040
"S57";"D16S539";1505
"S57";"D17S1301";766
"S57";"D18S51";1109
"S57";"D19S433";1193
"S57";"D1S1656";307
"S57";"D20S482";4319
"S57";"D21S11";969
"S57";"D22S1045";649
"S57";"D2S1338";979
"S57";"D2S441";1708
"S57";"D3S1358";2627
"S57";"D4S2408";1646
"S57";"D5S818";563
"S57";"D6S1043";2207
"S57";"D7S820";758
"S57";"D8S1179";1554
"S57";"D9S1122";2659
"S57";"FGA";1256
"S57";"PENTA D";515
"S57";"PENTA E";391
"S57";"TH01";4394
"S57";"TPOX";1775
"S57";"VWA";466
"S58";"CSF1PO";756
"S58";"D10S1248";806
"S58";"D12S391";1531
"S58";"D13S317";1080
"S58";"D16S539";1712
"S58";"D17S1301";798
"S58";"D18S51";1033
"S58";"D19S433";1027
"S58";"D1S1656";496
"S58";"D20S482";4776
"S58";"D21S11";1194
"S58";"D22S1045";912
"S58";"D2S1338";873
"S58";"D2S441";1981
"S58";"D3S1358";2725
"S58";"D4S2408";1425
"S58";"D5S818";638
"S58";"D6S1043";2631
"S58";"D7S820";977
"S58";"D8S1179";1819
"S58";"D9S1122";2633
"S58";"FGA";1728
"S58";"PENTA D";783
"S58";"PENTA E";559
"S58";"TH01";5180
"S58";"TPOX";973
"S58";"VWA";441
"S59";"CSF1PO";427
"S59";"D10S1248";731
"S59";"D12S391";818
"S59";"D13S317";779
"S59";"D16S539";1347
"S59";"D17S1301";617
"S59";"D18S51";604
"S59";"D19S433";1027
"S59";"D1S1656";154
"S59";"D20S482";3189
"S59";"D21S11";981
"S59";"D22S1045";1149
"S59";"D2S1338";857
"S59";"D2S441";1197
"S59";"D3S1358";2011
"S59";"D4S2408";1069
"S59";"D5S818";504
"S59";"D6S1043";1874
"S59";"D7S820";637
"S59";"D8S1179";1344
"S59";"D9S1122";1961
"S59";"FGA";1188
"S59";"PENTA D";680
"S59";"PENTA E";505
"S59";"TH01";3285
"S59";"TPOX";1489
"S59";"VWA";293
"S6";"CSF1PO";520
"S6";"D10S1248";915
"S6";"D12S391";914
"S6";"D13S317";893
"S6";"D16S539";1600
"S6";"D17S1301";731
"S6";"D18S51";1081
"S6";"D19S433";1395
"S6";"D1S1656";275
"S6";"D20S482";3100
"S6";"D21S11";993
"S6";"D22S1045";2540
"S6";"D2S1338";994
"S6";"D2S441";1841
"S6";"D3S1358";2072
"S6";"D4S2408";1097
"S6";"D5S818";292
"S6";"D6S1043";1444
"S6";"D7S820";732
"S6";"D8S1179";1569
"S6";"D9S1122";1975
"S6";"FGA";1432
"S6";"PENTA D";453
"S6";"PENTA E";224
"S6";"TH01";3088
"S6";"TPOX";927
"S6";"VWA";464
"S60";"CSF1PO";653
"S60";"D10S1248";1223
"S60";"D12S391";1068
"S60";"D13S317";1219
"S60";"D16S539";2095
"S60";"D17S1301";810
"S60";"D18S51";1092
"S60";"D19S433";1391
"S60";"D1S1656";443
"S60";"D20S482";5365
"S60";"D21S11";1217
"S60";"D22S1045";1605
"S60";"D2S1338";1185
"S60";"D2S441";1931
"S60";"D3S1358";2731
"S60";"D4S2408";1771
"S60";"D5S818";646
"S60";"D6S1043";3081
"S60";"D7S820";1078
"S60";"D8S1179";2731
"S60";"D9S1122";2889
"S60";"FGA";1737
"S60";"PENTA D";718
"S60";"PENTA E";482
"S60";"TH01";6365
"S60";"TPOX";1714
"S60";"VWA";680
"S61";"CSF1PO";544
"S61";"D10S1248";776
"S61";"D12S391";1059
"S61";"D13S317";1060
"S61";"D16S539";1781
"S61";"D17S1301";736
"S61";"D18S51";1170
"S61";"D19S433";1082
"S61";"D1S1656";422
"S61";"D20S482";3645
"S61";"D21S11";1165
"S61";"D22S1045";1950
"S61";"D2S1338";880
"S61";"D2S441";1779
"S61";"D3S1358";2984
"S61";"D4S2408";1521
"S61";"D5S818";524
"S61";"D6S1043";2050
"S61";"D7S820";791
"S61";"D8S1179";1836
"S61";"D9S1122";2865
"S61";"FGA";1984
"S61";"PENTA D";825
"S61";"PENTA E";488
"S61";"TH01";4436
"S61";"TPOX";1204
"S61";"VWA";406
"S62";"CSF1PO";846
"S62";"D10S1248";920
"S62";"D12S391";1387
"S62";"D13S317";1589
"S62";"D16S539";2237
"S62";"D17S1301";1401
"S62";"D18S51";1437
"S62";"D19S433";1342
"S62";"D1S1656";532
"S62";"D20S482";4937
"S62";"D21S11";1332
"S62";"D22S1045";933
"S62";"D2S1338";1618
"S62";"D2S441";2213
"S62";"D3S1358";3181
"S62";"D4S2408";2358
"S62";"D5S818";473
"S62";"D6S1043";3162
"S62";"D7S820";1046
"S62";"D8S1179";2018
"S62";"D9S1122";3408
"S62";"FGA";2594
"S62";"PENTA D";776
"S62";"PENTA E";601
"S62";"TH01";4780
"S62";"TPOX";1867
"S62";"VWA";729
"S63";"CSF1PO";711
"S63";"D10S1248";1222
"S63";"D12S391";958
"S63";"D13S317";1290
"S63";"D16S539";2032
"S63";"D17S1301";834
"S63";"D18S51";1286
"S63";"D19S433";1161
"S63";"D1S1656";510
"S63";"D20S482";5332
"S63";"D21S11";1352
"S63";"D22S1045";1953
"S63";"D2S1338";1461
"S63";"D2S441";1808
"S63";"D3S1358";2404
"S63";"D4S2408";1961
"S63";"D5S818";580
"S63";"D6S1043";2954
"S63";"D7S820";1013
"S63";"D8S1179";2205
"S63";"D9S1122";3207
"S63";"FGA";2379
"S63";"PENTA D";618
"S63";"PENTA E";460
"S63";"TH01";5066
"S63";"TPOX";1689
"S63";"VWA";504
"S64";"CSF1PO";529
"S64";"D10S1248";801
"S64";"D12S391";1035
"S64";"D13S317";1132
"S64";"D16S539";1913
"S64";"D17S1301";912
"S64";"D18S51";950
"S64";"D19S433";1255
"S64";"D1S1656";384
"S64";"D20S482";4922
"S64";"D21S11";1227
"S64";"D22S1045";1375
"S64";"D2S1338";1057
"S64";"D2S441";2109
"S64";"D3S1358";2709
"S64";"D4S2408";1671
"S64";"D5S818";610
"S64";"D6S1043";2868
"S64";"D7S820";793
"S64";"D8S1179";2303
"S64";"D9S1122";3458
"S64";"FGA";1871
"S64";"PENTA D";613
"S64";"PENTA E";293
"S64";"TH01";4967
"S64";"TPOX";1845
"S64";"VWA";531
"S65";"CSF1PO";492
"S65";"D10S1248";670
"S65";"D12S391";962
"S65";"D13S317";904
"S65";"D16S539";968
"S65";"D17S1301";633
"S65";"D18S51";698
"S65";"D19S433";835
"S65";"D1S1656";234
"S65";"D20S482";3270
"S65";"D21S11";930
"S65";"D22S1045";1197
"S65";"D2S1338";643
"S65";"D2S441";1424
"S65";"D3S1358";1926
"S65";"D4S2408";950
"S65";"D5S818";353
"S65";"D6S1043";1475
"S65";"D7S820";548
"S65";"D8S1179";1510
"S65";"D9S1122";1454
"S65";"FGA";1023
"S65";"PENTA D";499
"S65";"PENTA E";416
"S65";"TH01";3317
"S65";"TPOX";969
"S65";"VWA";370
"S66";"CSF1PO";663
"S66";"D10S1248";836
"S66";"D12S391";1024
"S66";"D13S317";955
"S66";"D16S539";1290
"S66";"D17S1301";649
"S66";"D18S51";823
"S66";"D19S433";1062
"S66";"D1S1656";295
"S66";"D20S482";3079
"S66";"D21S11";986
"S66";"D22S1045";963
"S66";"D2S1338";886
"S66";"D2S441";1524
"S66";"D3S1358";2445
"S66";"D4S2408";879
"S66";"D5S818";386
"S66";"D6S1043";1858
"S66";"D7S820";615
"S66";"D8S1179";1714
"S66";"D9S1122";1886
"S66";"FGA";1196
"S66";"PENTA D";487
"S66";"PENTA E";331
"S66";"TH01";3371
"S66";"TPOX";733
"S66";"VWA";397
"S67";"CSF1PO";599
"S67";"D10S1248";721
"S67";"D12S391";1155
"S67";"D13S317";1163
"S67";"D16S539";1252
"S67";"D17S1301";777
"S67";"D18S51";936
"S67";"D19S433";1320
"S67";"D1S1656";275
"S67";"D20S482";3917
"S67";"D21S11";1180
"S67";"D22S1045";1073
"S67";"D2S1338";1121
"S67";"D2S441";1409
"S67";"D3S1358";2371
"S67";"D4S2408";1090
"S67";"D5S818";506
"S67";"D6S1043";1820
"S67";"D7S820";750
"S67";"D8S1179";1811
"S67";"D9S1122";2189
"S67";"FGA";1445
"S67";"PENTA D";574
"S67";"PENTA E";408
"S67";"TH01";3973
"S67";"TPOX";1093
"S67";"VWA";517
"S68";"CSF1PO";641
"S68";"D10S1248";908
"S68";"D12S391";1019
"S68";"D13S317";836
"S68";"D16S539";1341
"S68";"D17S1301";742
"S68";"D18S51";948
"S68";"D19S433";954
"S68";"D1S1656";228
"S68";"D20S482";3496
"S68";"D21S11";1016
"S68";"D22S1045";1076
"S68";"D2S1338";794
"S68";"D2S441";1642
"S68";"D3S1358";2048
"S68";"D4S2408";1165
"S68";"D5S818";407
"S68";"D6S1043";1688
"S68";"D7S820";670
"S68";"D8S1179";1672
"S68";"D9S1122";2046
"S68";"FGA";1297
"S68";"PENTA D";530
"S68";"PENTA E";352
"S68";"TH01";4030
"S68";"TPOX";935
"S68";"VWA";554
"S69";"CSF1PO";531
"S69";"D10S1248";718
"S69";"D12S391";890
"S69";"D13S317";849
"S69";"D16S539";1219
"S69";"D17S1301";593
"S69";"D18S51";749
"S69";"D19S433";1115
"S69";"D1S1656";216
"S69";"D20S482";2942
"S69";"D21S11";932
"S69";"D22S1045";1317
"S69";"D2S1338";1029
"S69";"D2S441";1543
"S69";"D3S1358";2060
"S69";"D4S2408";979
"S69";"D5S818";382
"S69";"D6S1043";1658
"S69";"D7S820";773
"S69";"D8S1179";1510
"S69";"D9S1122";1715
"S69";"FGA";1279
"S69";"PENTA D";612
"S69";"PENTA E";422
"S69";"TH01";3278
"S69";"TPOX";865
"S69";"VWA";363
"S7";"CSF1PO";365
"S7";"D10S1248";536
"S7";"D12S391";671
"S7";"D13S317";818
"S7";"D16S539";839
"S7";"D17S1301";493
"S7";"D18S51";581
"S7";"D19S433";811
"S7";"D1S1656";261
"S7";"D20S482";2110
"S7";"D21S11";759
"S7";"D22S1045";496
"S7";"D2S1338";440
"S7";"D2S441";1191
"S7";"D3S1358";1211
"S7";"D4S2408";777
"S7";"D5S818";244
"S7";"D6S1043";1041
"S7";"D7S820";552
"S7";"D8S1179";1323
"S7";"D9S1122";1160
"S7";"FGA";1020
"S7";"PENTA D";227
"S7";"PENTA E";150
"S7";"TH01";2515
"S7";"TPOX";621
"S7";"VWA";330
"S70";"CSF1PO";650
"S70";"D10S1248";823
"S70";"D12S391";1085
"S70";"D13S317";948
"S70";"D16S539";1410
"S70";"D17S1301";732
"S70";"D18S51";971
"S70";"D19S433";1446
"S70";"D1S1656";297
"S70";"D20S482";3167
"S70";"D21S11";1088
"S70";"D22S1045";1627
"S70";"D2S1338";1013
"S70";"D2S441";1465
"S70";"D3S1358";1920
"S70";"D4S2408";1093
"S70";"D5S818";525
"S70";"D6S1043";1721
"S70";"D7S820";744
"S70";"D8S1179";2199
"S70";"D9S1122";2223
"S70";"FGA";1223
"S70";"PENTA D";584
"S70";"PENTA E";313
"S70";"TH01";4019
"S70";"TPOX";1266
"S70";"VWA";478
"S71";"CSF1PO";546
"S71";"D10S1248";1033
"S71";"D12S391";1070
"S71";"D13S317";1187
"S71";"D16S539";1522
"S71";"D17S1301";561
"S71";"D18S51";978
"S71";"D19S433";1064
"S71";"D1S1656";260
"S71";"D20S482";3684
"S71";"D21S11";924
"S71";"D22S1045";1568
"S71";"D2S1338";736
"S71";"D2S441";1370
"S71";"D3S1358";2131
"S71";"D4S2408";1151
"S71";"D5S818";402
"S71";"D6S1043";1773
"S71";"D7S820";871
"S71";"D8S1179";1628
"S71";"D9S1122";2277
"S71";"FGA";1269
"S71";"PENTA D";457
"S71";"PENTA E";452
"S71";"TH01";3703
"S71";"TPOX";1000
"S71";"VWA";401
"S72";"CSF1PO";773
"S72";"D10S1248";970
"S72";"D12S391";619
"S72";"D13S317";886
"S72";"D16S539";1088
"S72";"D17S1301";780
"S72";"D18S51";879
"S72";"D19S433";1244
"S72";"D1S1656";218
"S72";"D20S482";3284
"S72";"D21S11";797
"S72";"D22S1045";492
"S72";"D2S1338";1052
"S72";"D2S441";1330
"S72";"D3S1358";2001
"S72";"D4S2408";1267
"S72";"D5S818";487
"S72";"D6S1043";1302
"S72";"D7S820";635
"S72";"D8S1179";2096
"S72";"D9S1122";1864
"S72";"FGA";1091
"S72";"PENTA D";261
"S72";"PENTA E";71
"S72";"TH01";4110
"S72";"TPOX";1557
"S72";"VWA";497
"S73";"CSF1PO";489
"S73";"D10S1248";784
"S73";"D12S391";876
"S73";"D13S317";945
"S73";"D16S539";1339
"S73";"D17S1301";715
"S73";"D18S51";959
"S73";"D19S433";1024
"S73";"D1S1656";336
"S73";"D20S482";3505
"S73";"D21S11";960
"S73";"D22S1045";1032
"S73";"D2S1338";1243
"S73";"D2S441";1568
"S73";"D3S1358";2351
"S73";"D4S2408";1485
"S73";"D5S818";449
"S73";"D6S1043";1995
"S73";"D7S820";854
"S73";"D8S1179";1570
"S73";"D9S1122";2932
"S73";"FGA";1264
"S73";"PENTA D";576
"S73";"PENTA E";442
"S73";"TH01";3789
"S73";"TPOX";1481
"S73";"VWA";469
"S74";"CSF1PO";656
"S74";"D10S1248";649
"S74";"D12S391";950
"S74";"D13S317";1016
"S74";"D16S539";1930
"S74";"D17S1301";724
"S74";"D18S51";1383
"S74";"D19S433";1110
"S74";"D1S1656";350
"S74";"D20S482";4059
"S74";"D21S11";1093
"S74";"D22S1045";1667
"S74";"D2S1338";780
"S74";"D2S441";1591
"S74";"D3S1358";3060
"S74";"D4S2408";1449
"S74";"D5S818";473
"S74";"D6S1043";2317
"S74";"D7S820";877
"S74";"D8S1179";1962
"S74";"D9S1122";2523
"S74";"FGA";1765
"S74";"PENTA D";1008
"S74";"PENTA E";501
"S74";"TH01";4007
"S74";"TPOX";1248
"S74";"VWA";447
"S75";"CSF1PO";659
"S75";"D10S1248";905
"S75";"D12S391";1616
"S75";"D13S317";1116
"S75";"D16S539";1671
"S75";"D17S1301";997
"S75";"D18S51";1169
"S75";"D19S433";1503
"S75";"D1S1656";378
"S75";"D20S482";4867
"S75";"D21S11";1318
"S75";"D22S1045";1916
"S75";"D2S1338";938
"S75";"D2S441";2333
"S75";"D3S1358";3119
"S75";"D4S2408";2088
"S75";"D5S818";538
"S75";"D6S1043";2794
"S75";"D7S820";1313
"S75";"D8S1179";2343
"S75";"D9S1122";2608
"S75";"FGA";1959
"S75";"PENTA D";850
"S75";"PENTA E";463
"S75";"TH01";5406
"S75";"TPOX";1753
"S75";"VWA";636
"S76";"CSF1PO";580
"S76";"D10S1248";960
"S76";"D12S391";954
"S76";"D13S317";920
"S76";"D16S539";1577
"S76";"D17S1301";866
"S76";"D18S51";1073
"S76";"D19S433";1225
"S76";"D1S1656";413
"S76";"D20S482";5240
"S76";"D21S11";1216
"S76";"D22S1045";759
"S76";"D2S1338";1307
"S76";"D2S441";1825
"S76";"D3S1358";2645
"S76";"D4S2408";1779
"S76";"D5S818";619
"S76";"D6S1043";3017
"S76";"D7S820";1075
"S76";"D8S1179";2232
"S76";"D9S1122";3342
"S76";"FGA";1926
"S76";"PENTA D";763
"S76";"PENTA E";304
"S76";"TH01";5009
"S76";"TPOX";1795
"S76";"VWA";584
"S77";"CSF1PO";593
"S77";"D10S1248";877
"S77";"D12S391";1184
"S77";"D13S317";996
"S77";"D16S539";1885
"S77";"D17S1301";984
"S77";"D18S51";1332
"S77";"D19S433";1118
"S77";"D1S1656";286
"S77";"D20S482";4724
"S77";"D21S11";1420
"S77";"D22S1045";2974
"S77";"D2S1338";1178
"S77";"D2S441";1927
"S77";"D3S1358";2999
"S77";"D4S2408";1630
"S77";"D5S818";577
"S77";"D6S1043";2672
"S77";"D7S820";800
"S77";"D8S1179";1918
"S77";"D9S1122";3654
"S77";"FGA";2557
"S77";"PENTA D";690
"S77";"PENTA E";439
"S77";"TH01";4198
"S77";"TPOX";1391
"S77";"VWA";538
"S78";"CSF1PO";450
"S78";"D10S1248";744
"S78";"D12S391";823
"S78";"D13S317";918
"S78";"D16S539";1651
"S78";"D17S1301";635
"S78";"D18S51";916
"S78";"D19S433";888
"S78";"D1S1656";355
"S78";"D20S482";3687
"S78";"D21S11";866
"S78";"D22S1045";1368
"S78";"D2S1338";976
"S78";"D2S441";1211
"S78";"D3S1358";2056
"S78";"D4S2408";1810
"S78";"D5S818";589
"S78";"D6S1043";2115
"S78";"D7S820";688
"S78";"D8S1179";1836
"S78";"D9S1122";2192
"S78";"FGA";1529
"S78";"PENTA D";565
"S78";"PENTA E";355
"S78";"TH01";3545
"S78";"TPOX";1240
"S78";"VWA";395
"S79";"CSF1PO";301
"S79";"D10S1248";580
"S79";"D12S391";898
"S79";"D13S317";977
"S79";"D16S539";1243
"S79";"D17S1301";658
"S79";"D18S51";753
"S79";"D19S433";1168
"S79";"D1S1656";240
"S79";"D20S482";3578
"S79";"D21S11";911
"S79";"D22S1045";912
"S79";"D2S1338";669
"S79";"D2S441";1076
"S79";"D3S1358";2098
"S79";"D4S2408";1244
"S79";"D5S818";310
"S79";"D6S1043";1930
"S79";"D7S820";733
"S79";"D8S1179";1169
"S79";"D9S1122";1672
"S79";"FGA";1279
"S79";"PENTA D";470
"S79";"PENTA E";485
"S79";"TH01";3174
"S79";"TPOX";805
"S79";"VWA";314
"S8";"CSF1PO";509
"S8";"D10S1248";730
"S8";"D12S391";738
"S8";"D13S317";818
"S8";"D16S539";1336
"S8";"D17S1301";659
"S8";"D18S51";1185
"S8";"D19S433";1200
"S8";"D1S1656";314
"S8";"D20S482";3311
"S8";"D21S11";996
"S8";"D22S1045";1230
"S8";"D2S1338";575
"S8";"D2S441";1524
"S8";"D3S1358";2335
"S8";"D4S2408";1125
"S8";"D5S818";502
"S8";"D6S1043";1641
"S8";"D7S820";749
"S8";"D8S1179";1411
"S8";"D9S1122";1621
"S8";"FGA";1183
"S8";"PENTA D";460
"S8";"PENTA E";291
"S8";"TH01";3861
"S8";"TPOX";784
"S8";"VWA";431
"S80";"CSF1PO";873
"S80";"D10S1248";1187
"S80";"D12S391";486
"S80";"D13S317";952
"S80";"D16S539";1568
"S80";"D17S1301";753
"S80";"D18S51";992
"S80";"D19S433";1028
"S80";"D1S1656";136
"S80";"D20S482";3415
"S80";"D21S11";489
"S80";"D22S1045";101
"S80";"D2S1338";1580
"S80";"D2S441";2050
"S80";"D3S1358";2193
"S80";"D4S2408";2259
"S80";"D5S818";325
"S80";"D6S1043";1872
"S80";"D7S820";565
"S80";"D8S1179";2282
"S80";"D9S1122";2537
"S80";"FGA";1400
"S80";"PENTA D";112
"S80";"PENTA E";71
"S80";"TH01";6420
"S80";"TPOX";2373
"S80";"VWA";489
"S81";"CSF1PO";651
"S81";"D10S1248";875
"S81";"D12S391";801
"S81";"D13S317";1069
"S81";"D16S539";1468
"S81";"D17S1301";894
"S81";"D18S51";1121
"S81";"D19S433";542
"S81";"D1S1656";333
"S81";"D20S482";4712
"S81";"D21S11";1012
"S81";"D22S1045";1634
"S81";"D2S1338";1127
"S81";"D2S441";2019
"S81";"D3S1358";2440
"S81";"D4S2408";1739
"S81";"D5S818";525
"S81";"D6S1043";2161
"S81";"D7S820";675
"S81";"D8S1179";2463
"S81";"D9S1122";3037
"S81";"FGA";1312
"S81";"PENTA D";420
"S81";"PENTA E";358
"S81";"TH01";4269
"S81";"TPOX";1655
"S81";"VWA";531
"S82";"CSF1PO";687
"S82";"D10S1248";969
"S82";"D12S391";1274
"S82";"D13S317";1350
"S82";"D16S539";1701
"S82";"D17S1301";1148
"S82";"D18S51";1381
"S82";"D19S433";814
"S82";"D1S1656";422
"S82";"D20S482";4818
"S82";"D21S11";1418
"S82";"D22S1045";1682
"S82";"D2S1338";718
"S82";"D2S441";2580
"S82";"D3S1358";3231
"S82";"D4S2408";2449
"S82";"D5S818";703
